origtime,latitude,longitude,depth,magnitude,rms,relocated,startRms,locChange,depthChange,timeChange,numNeighbours,neigh_meanDistToCentroid,neigh_centroidToEventDist,neigh_meanDepthDistToCentroid,neigh_centroidToEventDepthDist,ph_usedP,ph_usedS,ph_stationDistMin,ph_stationDistMedian,ph_stationDistMax,ddObs_numTTp,ddObs_numTTs,ddObs_numCCp,ddObs_numCCs,ddObs_startResidualMedian,ddObs_startResidualMAD,ddObs_finalResidualMedian,ddObs_finalResidualMAD
2021-01-09T22:10:51.665611Z,64.004879,-21.439339,4.4878,0.64,0.158,true,0.134,0.289,0.031,-0.016,85,1.073,0.125,0.406,-0.358,30,15,4.996,9.887,26.006,484,131,684,187,-0.0020,0.0065,0.0001,0.0010
2021-01-09T21:59:45.756335Z,64.053464,-21.398573,1.9959,-0.21,0.278,true,0.281,0.082,-0.007,0.013,63,0.139,0.020,0.042,0.005,14,5,2.335,4.892,7.958,299,51,313,30,-0.0041,0.0173,0.0001,0.0016
2021-01-09T21:54:43.915509Z,64.056113,-21.388366,1.7670,0.15,0.113,true,0.115,0.015,0.077,-0.007,73,0.136,0.030,0.071,-0.001,12,3,2.202,4.359,6.865,324,10,399,136,0.0010,0.0063,-0.0001,0.0021
2021-01-09T21:50:47.836642Z,64.052867,-21.399450,2.0208,-0.44,0.154,true,0.339,0.014,-0.326,0.031,53,0.208,0.064,0.097,-0.008,10,3,2.356,4.923,7.897,228,1,194,26,0.0022,0.0124,0.0019,0.0024
2021-01-09T21:47:17.949841Z,64.052783,-21.397736,1.9838,-0.06,0.140,true,0.168,0.099,-0.012,-0.014,62,0.138,0.024,0.056,-0.014,8,4,2.316,4.332,7.889,248,48,156,75,0.0141,0.0069,-0.0005,0.0018
2021-01-09T21:45:18.526179Z,64.053758,-21.400241,0.2909,-0.03,0.537,true,0.617,0.273,-0.279,-0.108,72,0.747,0.184,0.462,0.148,9,1,0.692,4.059,7.661,302,5,134,22,-0.0142,0.0296,-0.0002,0.0015
2021-01-09T21:38:53.842383Z,64.051407,-21.410713,4.8430,0.09,0.781,true,0.813,0.921,-0.157,-0.037,72,0.773,0.100,0.439,-0.045,12,0,5.211,6.607,9.278,394,0,209,0,0.0024,0.0559,0.0011,0.0050
2021-01-09T21:33:56.900372Z,64.052743,-21.398047,1.8776,-0.27,0.360,true,0.361,0.047,-0.076,-0.002,66,0.119,0.009,0.065,-0.003,12,1,2.210,4.660,7.852,253,2,333,37,0.0069,0.0076,0.0011,0.0017
2021-01-09T21:29:27.112514Z,64.053800,-21.402174,0.4387,-0.25,0.524,true,0.605,0.319,-0.641,-0.079,67,0.512,0.161,0.474,-0.002,8,1,0.850,3.754,5.817,241,14,180,13,-0.0301,0.0396,0.0032,0.0024
2021-01-09T21:27:26.810694Z,64.053491,-21.398096,1.9495,0.01,0.318,true,0.317,0.110,-0.198,0.022,61,0.132,0.019,0.109,0.018,10,5,2.289,4.688,7.216,264,36,219,76,-0.0149,0.0120,0.0003,0.0027
2021-01-09T21:27:03.001009Z,64.053604,-21.397602,1.9605,0.86,0.072,true,0.075,0.057,-0.025,0.008,67,0.120,0.020,0.047,-0.003,17,1,2.301,5.075,8.048,281,14,405,19,0.0022,0.0077,0.0013,0.0015
2021-01-09T21:26:30.112287Z,64.053484,-21.397653,1.9451,0.58,0.070,true,0.075,0.092,-0.036,0.006,65,0.115,0.013,0.051,0.002,18,1,2.284,4.864,7.952,351,17,392,13,0.0095,0.0108,0.0013,0.0020
2021-01-09T21:25:25.937269Z,64.053477,-21.397805,1.9537,-0.10,0.162,true,0.160,0.035,-0.047,0.004,60,0.102,0.005,0.048,0.006,15,4,2.293,4.761,7.953,274,28,334,77,0.0024,0.0063,0.0003,0.0005
2021-01-09T21:20:35.700134Z,64.055082,-21.398545,0.2566,-0.04,0.520,true,0.563,0.252,-0.947,-0.060,71,0.345,0.017,0.414,-0.029,8,2,0.722,3.563,4.728,304,14,160,39,-0.0481,0.0604,-0.0002,0.0016
2021-01-09T21:18:32.389299Z,64.054246,-21.395121,1.9156,-0.03,0.144,true,0.147,0.042,0.047,-0.015,62,0.118,0.011,0.076,0.004,10,4,2.267,4.545,6.470,276,32,207,94,0.0144,0.0104,-0.0013,0.0036
2021-01-09T21:17:51.97689Z,64.054111,-21.395889,1.8674,0.02,0.126,true,0.323,0.098,-0.035,-0.019,62,0.119,0.010,0.085,-0.011,10,3,3.391,4.830,6.469,261,35,168,63,0.0071,0.0076,0.0010,0.0019
2021-01-09T21:13:32.084495Z,64.053721,-21.396467,1.9072,-0.15,0.332,true,0.329,0.070,-0.093,0.017,59,0.117,0.012,0.052,0.005,12,6,2.250,4.682,7.269,247,51,274,61,-0.0066,0.0111,0.0014,0.0022
2021-01-09T21:12:54.731269Z,64.053268,-21.397282,1.9067,0.11,0.101,true,0.108,0.011,-0.040,-0.002,65,0.112,0.005,0.064,-0.008,16,3,2.243,4.808,9.398,336,18,333,46,-0.0015,0.0061,0.0005,0.0007
2021-01-09T21:12:18.022826Z,64.053674,-21.395519,1.6137,-0.22,0.395,true,0.400,0.109,-0.379,0.013,58,0.133,0.013,0.051,-0.001,10,2,1.959,4.545,7.210,260,29,169,25,0.0115,0.0115,-0.0006,0.0023
2021-01-09T21:07:42.445355Z,64.053188,-21.397559,1.9335,-0.07,0.171,true,0.166,0.103,-0.057,0.001,62,0.115,0.025,0.048,0.003,15,3,2.269,4.737,7.918,336,38,299,34,0.0075,0.0115,0.0003,0.0011
2021-01-09T21:06:31.025044Z,64.056494,-21.392221,1.8707,-0.04,0.252,true,0.253,0.042,-0.086,0.019,62,0.106,0.002,0.051,0.011,12,6,2.284,4.743,8.291,310,29,211,119,-0.0079,0.0123,-0.0001,0.0016
2021-01-09T21:04:22.676488Z,64.056943,-21.392323,1.6741,-0.08,0.262,true,0.478,0.090,-0.077,0.015,66,0.121,0.020,0.066,-0.000,11,4,2.109,4.471,7.595,371,11,227,111,0.0025,0.0048,-0.0000,0.0025
2021-01-09T21:03:03.410026Z,64.052881,-21.398205,1.9189,-0.11,0.203,true,0.197,0.079,-0.084,0.004,59,0.101,0.006,0.053,0.001,12,3,2.252,4.685,7.877,245,32,271,55,0.0018,0.0079,-0.0003,0.0011
2021-01-09T20:58:45.119886Z,64.052950,-21.397877,1.8977,-0.20,0.198,true,0.193,0.070,-0.103,0.003,62,0.117,0.025,0.060,-0.011,11,4,2.232,4.591,7.161,244,34,271,63,0.0038,0.0049,-0.0003,0.0014
2021-01-09T20:53:55.924388Z,64.055356,-21.398945,0.0953,-0.14,0.444,true,0.534,0.700,-0.956,-0.082,77,0.426,0.122,0.504,-0.062,8,2,0.624,3.554,4.737,414,13,105,66,-0.0838,0.0588,0.0006,0.0028
2021-01-09T20:49:07.015586Z,64.053456,-21.397438,1.7483,0.44,0.075,true,0.081,0.088,-0.008,-0.003,57,0.137,0.030,0.088,-0.016,17,1,2.088,4.646,7.897,345,8,334,5,-0.0105,0.0122,0.0003,0.0031
2021-01-09T20:46:07.289859Z,64.053578,-21.397239,1.7411,0.24,0.074,true,0.078,0.086,-0.005,-0.002,59,0.156,0.041,0.096,-0.011,16,1,2.083,4.601,7.910,330,9,337,4,0.0007,0.0057,0.0004,0.0023
2021-01-09T20:44:58.363689Z,64.054010,-21.397477,1.7651,-0.21,0.130,true,0.218,0.029,0.021,0.004,58,0.136,0.010,0.087,-0.024,9,3,2.113,4.582,6.333,214,28,211,25,-0.0004,0.0048,-0.0003,0.0005
2021-01-09T20:40:06.113542Z,64.055331,-21.390141,1.7172,-0.09,0.105,true,0.183,0.071,0.044,-0.000,63,0.135,0.030,0.067,-0.028,12,3,2.119,4.971,8.148,356,14,207,9,-0.0006,0.0060,0.0003,0.0011
2021-01-09T20:31:19.429326Z,64.055151,-21.392821,1.7744,-0.07,0.132,true,0.129,0.057,-0.045,-0.002,72,0.110,0.015,0.072,0.014,13,6,2.154,4.816,8.120,324,40,353,153,0.0008,0.0044,-0.0005,0.0008
2021-01-09T20:27:49.469067Z,64.055927,-21.392884,1.7966,0.07,0.123,true,0.125,0.060,-0.040,0.004,71,0.105,0.008,0.069,-0.001,13,4,2.194,4.853,7.525,318,24,324,147,0.0020,0.0062,0.0003,0.0009
2021-01-09T20:25:28.512704Z,64.055178,-21.392991,1.8082,0.17,0.159,true,0.145,0.088,-0.021,0.012,72,0.108,0.013,0.071,0.018,9,5,2.186,4.271,5.213,295,26,244,183,-0.0053,0.0043,0.0001,0.0007
2021-01-09T20:22:52.518521Z,64.055276,-21.392922,1.8360,-0.12,0.144,true,0.152,0.043,0.038,-0.010,68,0.120,0.019,0.072,0.009,7,3,2.216,4.279,5.235,260,33,161,86,0.0041,0.0108,-0.0006,0.0023
2021-01-09T20:21:52.651905Z,64.055245,-21.392907,1.8357,-0.07,0.109,true,0.112,0.071,0.040,0.001,63,0.124,0.023,0.072,0.008,14,3,2.215,4.688,8.145,305,14,327,116,-0.0051,0.0043,-0.0003,0.0015
2021-01-09T20:16:11.8296Z,64.054824,-21.392478,1.7333,0.13,0.193,true,0.289,0.195,-0.025,-0.007,58,0.155,0.018,0.071,0.015,11,6,2.108,4.456,8.077,299,18,199,130,0.0027,0.0082,-0.0006,0.0018
2021-01-09T19:55:31.357971Z,64.054307,-21.392974,1.7861,-0.22,0.151,true,0.133,0.052,-0.087,0.019,64,0.113,0.011,0.081,0.026,8,3,2.148,4.393,7.384,274,27,137,72,-0.0017,0.0100,-0.0002,0.0023
2021-01-09T19:23:05.617703Z,64.047364,-21.238104,3.5391,-0.26,0.409,true,0.389,0.344,0.540,-0.029,63,0.397,0.107,0.178,-0.075,12,5,4.357,6.367,10.271,289,58,276,90,-0.0022,0.0098,0.0007,0.0032
2021-01-09T17:41:23.053536Z,63.945731,-21.295806,5.3294,-0.07,0.365,true,0.560,0.666,1.085,-0.120,88,1.114,0.188,0.566,-0.091,13,2,5.397,12.203,16.828,273,67,472,5,-0.0049,0.0129,-0.0001,0.0030
2021-01-09T17:23:26.610364Z,64.055688,-21.397889,2.4562,-0.39,0.288,true,0.277,0.081,-0.162,0.011,67,0.116,0.027,0.081,-0.008,9,3,2.825,4.979,7.575,225,15,268,65,-0.0026,0.0035,-0.0006,0.0008
2021-01-09T14:12:33.765617Z,64.058148,-21.389242,1.6339,0.09,0.368,true,0.419,0.119,-0.185,0.033,68,0.118,0.008,0.086,-0.006,12,3,2.137,4.619,8.434,394,18,214,67,-0.0061,0.0132,0.0005,0.0025
2021-01-09T12:39:24.946324Z,64.056880,-21.388566,1.8223,0.33,0.122,true,0.122,0.012,0.042,-0.002,68,0.109,0.012,0.086,0.019,16,4,2.274,5.061,8.352,438,39,335,116,0.0022,0.0036,0.0004,0.0013
2021-01-09T05:25:30.767451Z,64.055604,-21.397001,2.3926,0.13,0.251,true,0.253,0.061,0.033,-0.004,61,0.123,0.022,0.076,-0.006,10,3,2.760,4.648,7.477,241,6,241,85,-0.0036,0.0027,-0.0001,0.0005
2021-01-09T05:07:51.282848Z,64.055420,-21.396977,2.5523,0.24,0.201,true,0.196,0.064,0.090,-0.001,71,0.099,0.007,0.070,-0.005,11,5,2.914,4.841,6.074,269,9,358,162,-0.0037,0.0051,0.0001,0.0009
2021-01-09T05:06:53.405635Z,64.056301,-21.396947,2.3633,-0.12,0.127,true,0.435,0.224,-0.770,-0.287,59,0.279,0.085,0.151,0.113,8,3,2.746,4.439,5.528,242,17,148,71,-0.2266,0.0353,-0.0008,0.0016
2021-01-09T04:58:24.882339Z,64.056321,-21.396953,2.5028,0.46,0.135,true,0.139,0.065,0.014,-0.004,68,0.106,0.009,0.066,-0.004,13,6,2.883,5.077,7.669,240,23,450,140,-0.0048,0.0062,0.0002,0.0007
2021-01-09T04:57:09.86269Z,64.056174,-21.397029,2.5499,0.07,0.212,true,0.210,0.073,-0.068,0.007,64,0.146,0.049,0.092,0.010,11,6,2.926,5.081,7.531,256,22,314,146,0.0022,0.0085,-0.0005,0.0007
2021-01-09T04:56:06.690345Z,64.056245,-21.396679,2.3742,0.08,0.249,true,0.261,0.130,-0.381,0.044,61,0.192,0.044,0.091,0.022,9,4,2.756,4.842,7.448,301,24,137,89,0.0024,0.0127,0.0008,0.0017
2021-01-09T04:53:43.684416Z,64.056490,-21.396754,2.4260,0.11,0.227,true,0.238,0.144,-0.434,0.046,59,0.221,0.052,0.095,0.059,10,4,2.812,4.719,7.468,276,7,181,85,-0.0045,0.0094,0.0005,0.0029
2021-01-09T04:53:14.546652Z,64.056287,-21.396698,2.3661,0.05,0.205,true,0.206,0.038,0.060,-0.011,65,0.114,0.023,0.068,-0.002,10,4,2.749,4.838,6.015,260,22,274,116,-0.0036,0.0049,0.0004,0.0010
2021-01-09T04:51:02.512655Z,64.056348,-21.396834,2.4085,0.16,0.206,true,0.208,0.024,-0.117,0.007,73,0.097,0.005,0.062,-0.006,14,5,2.792,5.037,7.641,333,17,453,134,0.0021,0.0068,-0.0006,0.0020
2021-01-09T04:47:58.588567Z,64.055586,-21.397511,2.6135,0.67,0.089,true,0.092,0.103,0.027,0.001,67,0.132,0.034,0.085,-0.020,18,3,2.978,5.167,7.880,297,11,516,86,-0.0036,0.0030,0.0001,0.0006
2021-01-09T04:41:22.259954Z,64.056134,-21.396859,2.4373,0.10,0.189,true,0.188,0.055,0.132,-0.006,63,0.121,0.018,0.062,-0.008,14,4,2.815,5.028,7.633,364,20,296,98,0.0020,0.0062,-0.0007,0.0010
2021-01-09T04:38:25.278933Z,64.055544,-21.397285,2.5223,0.56,0.075,true,0.078,0.113,-0.064,0.001,68,0.128,0.025,0.088,-0.022,15,2,2.887,5.085,7.603,319,7,428,83,-0.0038,0.0045,0.0007,0.0007
2021-01-09T04:35:36.042195Z,64.055879,-21.395519,2.3710,-0.09,0.249,true,0.246,0.059,-0.032,-0.007,62,0.112,0.015,0.064,-0.005,7,3,2.746,4.662,5.505,182,11,213,98,0.0012,0.0036,-0.0003,0.0011
2021-01-09T04:35:14.544923Z,64.055627,-21.396945,2.4194,0.06,0.290,true,2.856,0.101,0.072,0.008,70,0.109,0.022,0.072,0.002,9,4,2.787,4.871,7.582,215,43,265,108,-0.0034,0.0080,-0.0007,0.0006
2021-01-09T04:33:24.90718Z,64.055564,-21.397143,2.4794,1.47,0.161,true,0.282,0.035,0.220,0.011,66,0.124,0.023,0.066,-0.020,18,8,2.845,5.127,10.640,295,21,454,156,-0.0002,0.0072,0.0000,0.0007
2021-01-09T04:30:50.053888Z,64.055114,-21.397206,2.4532,0.25,0.112,true,0.097,0.127,0.531,-0.007,73,0.106,0.010,0.077,-0.002,13,3,2.811,4.981,7.545,448,35,213,66,0.0002,0.0086,-0.0007,0.0011
2021-01-09T04:29:50.221869Z,64.056407,-21.396932,2.5019,0.08,0.365,true,0.373,0.023,-0.302,0.030,69,0.161,0.021,0.111,0.007,9,3,2.884,5.067,7.505,305,22,226,103,-0.0087,0.0103,0.0001,0.0007
2021-01-09T04:28:56.293565Z,64.055635,-21.397114,2.4635,0.83,0.099,true,0.100,0.037,0.082,-0.009,64,0.108,0.020,0.072,-0.016,13,3,2.831,5.046,7.594,248,6,389,88,-0.0006,0.0039,-0.0003,0.0004
2021-01-09T04:28:43.020617Z,64.055817,-21.397053,2.4834,1.02,0.089,true,0.091,0.056,-0.035,0.007,63,0.092,0.008,0.065,-0.016,18,3,2.854,5.329,8.017,218,7,512,90,-0.0018,0.0034,0.0001,0.0008
2021-01-09T04:23:25.813871Z,64.055941,-21.397062,2.4938,0.59,0.104,true,0.099,0.118,-0.071,0.011,63,0.108,0.021,0.069,-0.006,18,2,2.867,5.336,8.012,272,6,509,83,-0.0013,0.0030,0.0003,0.0006
2021-01-09T04:18:03.806668Z,64.055980,-21.397101,2.5131,0.40,0.115,true,0.112,0.088,-0.029,0.005,68,0.104,0.013,0.065,-0.012,14,2,2.886,5.102,7.641,304,5,455,84,0.0003,0.0038,0.0005,0.0005
2021-01-09T03:08:47.135792Z,64.056045,-21.398152,2.0920,0.07,0.225,true,0.226,0.015,-0.216,0.014,58,0.110,0.016,0.062,-0.004,12,5,2.475,4.830,7.475,253,20,298,49,-0.0020,0.0063,-0.0006,0.0013
2021-01-09T00:04:45.195332Z,64.013111,-21.415870,1.6340,0.49,0.140,true,0.211,0.112,-0.035,0.026,60,0.206,0.052,0.173,0.039,16,3,1.939,4.922,8.355,342,9,387,30,0.0032,0.0099,0.0010,0.0011
2021-01-08T19:51:53.936265Z,64.059445,-21.389931,1.4825,0.30,0.174,true,0.168,0.130,-0.454,0.023,60,0.119,0.018,0.061,0.014,8,4,2.052,3.727,4.997,289,70,106,15,0.0072,0.0063,0.0002,0.0011
2021-01-08T16:28:01.073097Z,64.071151,-21.276459,4.2284,0.30,0.146,true,0.130,0.098,0.126,-0.002,65,0.957,0.140,0.357,-0.017,16,5,4.806,6.995,10.462,364,132,274,46,-0.0056,0.0110,-0.0006,0.0016
2021-01-08T12:46:53.250829Z,64.047641,-21.240465,3.7566,0.64,0.157,true,0.151,0.069,0.211,-0.011,76,0.173,0.009,0.115,-0.046,18,4,4.523,7.461,10.427,422,71,527,124,0.0002,0.0050,0.0001,0.0008
2021-01-08T11:36:30.210726Z,64.062669,-21.384070,1.5995,0.40,0.199,true,0.165,0.105,-0.196,0.019,70,0.257,0.083,0.120,0.043,8,6,2.389,3.759,6.572,244,34,233,145,0.0005,0.0083,-0.0006,0.0015
2021-01-08T08:17:17.096683Z,64.012132,-21.421760,2.2513,0.64,0.094,true,0.088,0.192,-0.076,-0.003,70,0.296,0.056,0.240,-0.045,16,2,2.564,4.910,8.310,412,67,347,18,-0.0005,0.0099,0.0003,0.0008
2021-01-08T05:41:38.578487Z,64.061773,-21.384351,1.4536,0.52,0.278,true,0.378,0.077,-0.449,-0.002,67,0.207,0.017,0.088,0.029,10,5,2.215,4.211,6.544,370,78,113,73,0.0101,0.0127,0.0008,0.0025
2021-01-08T04:48:55.108049Z,64.062852,-21.383662,0.9486,0.15,0.155,true,0.686,0.094,-0.034,0.023,68,0.461,0.148,0.492,-0.125,6,3,1.923,3.522,6.387,218,49,120,50,-0.0275,0.0256,-0.0005,0.0062
2021-01-08T04:40:54.791409Z,64.060140,-21.382769,1.7348,0.67,0.128,true,0.125,0.049,-0.012,0.001,56,0.198,0.059,0.107,0.001,15,4,2.387,4.609,7.010,292,23,271,112,-0.0001,0.0047,0.0001,0.0020
2021-01-08T04:38:15.060444Z,64.055862,-21.393475,1.8944,0.27,0.149,true,0.206,0.045,0.204,0.010,60,0.133,0.012,0.066,-0.037,11,4,2.284,4.426,7.142,340,19,171,15,0.0035,0.0054,0.0005,0.0010
2021-01-08T04:23:50.072251Z,64.017232,-21.354682,1.9417,0.28,0.107,true,0.114,0.094,0.049,-0.032,52,1.058,0.485,0.173,0.028,10,3,2.560,3.681,6.392,313,6,117,54,-0.0123,0.0112,0.0009,0.0034
2021-01-08T04:02:35.967187Z,64.062276,-21.384000,1.3449,0.07,0.192,true,0.159,0.335,-0.443,-0.003,62,0.353,0.099,0.154,0.114,9,4,2.165,3.911,6.497,246,45,212,38,0.0098,0.0040,0.0002,0.0015
2021-01-08T03:14:44.583223Z,64.062363,-21.383985,1.4443,0.39,0.196,true,0.348,0.093,-0.317,0.009,79,0.261,0.080,0.109,0.038,11,5,2.248,4.218,6.523,422,42,288,120,-0.0004,0.0090,-0.0007,0.0017
2021-01-08T03:11:46.960259Z,64.062145,-21.384367,1.4525,0.43,0.188,true,0.313,0.165,-0.245,0.008,75,0.300,0.118,0.122,0.029,11,6,2.236,4.812,13.554,382,53,245,132,-0.0015,0.0047,-0.0008,0.0016
2021-01-08T03:08:59.867578Z,64.015480,-21.417373,3.1273,0.17,0.206,true,0.202,0.138,0.099,-0.009,62,0.545,0.138,0.464,0.188,11,4,3.434,5.361,7.103,286,36,207,107,-0.0035,0.0068,0.0001,0.0019
2021-01-08T00:01:19.441523Z,64.008885,-21.438097,1.3883,0.69,0.140,true,0.142,0.042,0.118,0.013,87,1.274,0.476,0.717,0.191,21,4,2.021,5.541,10.883,919,75,302,19,-0.0001,0.0172,0.0007,0.0019
2021-01-07T23:46:54.001349Z,64.008577,-21.437767,1.3303,0.20,0.105,true,0.102,0.122,0.187,0.012,88,1.326,0.526,0.714,0.086,8,2,1.975,3.530,5.558,480,31,122,14,-0.0002,0.0078,0.0002,0.0022
2021-01-07T22:44:31.940921Z,64.054784,-21.400437,1.8325,0.13,0.159,true,0.157,0.166,0.076,-0.024,57,0.137,0.018,0.104,-0.002,17,1,2.199,4.835,8.040,332,3,317,11,-0.0018,0.0050,-0.0001,0.0014
2021-01-07T21:23:02.167496Z,64.006367,-21.346211,1.7496,0.59,0.065,true,0.066,0.047,0.086,0.007,74,0.167,0.032,0.131,0.027,17,1,2.226,4.798,7.760,579,2,404,43,0.0053,0.0057,-0.0005,0.0014
2021-01-07T19:39:19.261696Z,63.954359,-21.210356,4.9762,0.08,0.316,true,0.462,0.398,0.795,-0.056,51,3.585,1.668,1.080,-0.376,19,11,6.611,13.283,19.433,212,131,444,83,0.0072,0.0181,-0.0001,0.0029
2021-01-07T19:10:33.017444Z,64.007763,-21.425176,0.6945,0.16,0.394,true,0.498,0.472,-0.376,-0.066,66,1.488,0.606,0.570,-0.209,8,1,1.244,3.657,5.599,361,19,106,5,-0.1337,0.0649,-0.0011,0.0024
2021-01-07T18:35:13.313395Z,64.007266,-21.435018,1.7008,0.20,0.190,true,0.229,0.087,0.157,-0.001,65,1.097,0.322,0.448,0.113,12,3,2.280,4.921,9.204,504,45,110,21,-0.0099,0.0140,-0.0001,0.0027
2021-01-07T17:07:57.064893Z,64.055735,-21.393743,1.8440,0.29,0.165,true,0.275,0.163,0.039,0.005,64,0.117,0.013,0.071,0.014,10,7,2.231,4.582,7.140,294,26,200,79,0.0103,0.0123,-0.0006,0.0013
2021-01-07T17:05:09.877163Z,64.062592,-21.379838,1.6797,0.63,0.070,true,0.069,0.080,0.014,0.001,69,0.304,0.125,0.126,0.009,16,1,2.510,4.912,6.704,337,0,432,34,0.0043,0.0083,0.0007,0.0005
2021-01-07T16:51:42.405444Z,64.032215,-21.225387,5.2095,-0.23,0.491,true,0.493,0.268,0.165,0.012,58,1.551,0.645,0.852,0.141,11,4,6.583,8.073,12.187,255,118,255,10,0.0321,0.0203,0.0015,0.0033
2021-01-07T16:49:02.472181Z,64.060654,-21.396628,2.5689,-0.03,0.167,true,0.157,0.119,0.107,-0.005,60,0.165,0.053,0.100,0.001,11,2,3.076,4.929,7.487,266,20,285,44,0.0021,0.0060,-0.0005,0.0015
2021-01-07T16:35:33.29664Z,64.063024,-21.380271,1.7348,0.16,0.420,true,0.416,0.165,-0.090,0.013,61,0.250,0.066,0.137,0.127,11,6,2.572,4.245,10.814,360,53,165,76,-0.0039,0.0049,-0.0002,0.0007
2021-01-07T16:35:09.314206Z,64.062715,-21.379360,1.6334,0.25,0.413,true,0.419,0.118,-0.201,0.017,65,0.257,0.081,0.111,0.091,10,5,2.488,4.603,10.743,231,25,278,108,-0.0045,0.0063,-0.0000,0.0006
2021-01-07T16:26:49.406893Z,64.062945,-21.379275,1.6477,0.58,0.091,true,0.091,0.087,-0.045,0.005,65,0.269,0.099,0.126,0.040,21,4,2.514,5.653,9.461,327,10,472,86,0.0042,0.0085,0.0002,0.0009
2021-01-07T16:23:30.753598Z,64.063146,-21.379240,1.6690,0.55,0.113,true,0.108,0.109,-0.073,0.002,60,0.210,0.034,0.134,0.072,18,4,2.543,5.569,10.692,283,15,398,89,0.0031,0.0078,0.0008,0.0010
2021-01-07T16:20:38.586149Z,64.063839,-21.377642,1.6797,1.47,0.096,true,0.085,0.105,0.016,0.012,59,0.346,0.084,0.178,0.018,18,1,2.619,5.284,6.956,267,9,381,11,-0.0009,0.0074,0.0006,0.0010
2021-01-07T16:20:21.360804Z,64.063759,-21.377820,1.6571,0.52,0.433,true,0.487,0.180,0.091,-0.001,63,0.389,0.105,0.196,-0.051,13,6,2.594,4.820,10.794,301,32,278,68,-0.0050,0.0119,0.0005,0.0009
2021-01-07T16:20:13.90278Z,64.064004,-21.377501,1.6919,0.53,0.097,true,0.098,0.026,-0.064,-0.000,60,0.312,0.089,0.162,0.093,14,2,2.641,4.980,9.162,309,4,287,35,0.0023,0.0111,0.0003,0.0011
2021-01-07T16:17:45.380832Z,64.064465,-21.376231,1.6429,0.41,0.498,true,0.588,0.222,-0.314,0.008,54,0.420,0.114,0.124,0.212,9,4,2.655,4.162,10.808,231,25,160,49,0.0192,0.0123,-0.0012,0.0018
2021-01-07T16:14:52.161968Z,64.064280,-21.376671,1.6529,0.54,0.079,true,0.148,0.131,0.048,-0.002,56,0.411,0.087,0.204,0.002,15,2,2.643,5.121,9.460,301,5,269,42,-0.0045,0.0061,-0.0000,0.0009
2021-01-07T16:00:15.940018Z,64.009347,-21.434769,1.6024,0.32,0.421,true,0.401,0.254,-0.086,-0.049,62,0.538,0.112,0.232,0.034,14,4,2.125,5.474,9.624,426,41,222,17,-0.0132,0.0209,-0.0002,0.0039
2021-01-07T15:54:28.003337Z,64.008957,-21.438640,1.5795,0.89,0.081,true,0.074,0.068,0.336,0.012,90,1.384,0.510,0.739,0.174,16,1,2.194,5.299,8.145,837,32,195,1,-0.0036,0.0141,0.0000,0.0027
2021-01-07T15:26:06.260278Z,64.007890,-21.438670,1.5410,0.43,0.145,true,0.128,0.321,-0.093,-0.056,59,0.658,0.133,0.238,-0.001,20,5,2.193,5.622,9.753,560,39,230,16,-0.0114,0.0122,-0.0006,0.0030
2021-01-07T15:19:54.900432Z,64.051348,-21.393425,2.8456,0.12,0.182,true,0.496,0.509,-0.324,-0.357,57,0.293,0.051,0.177,0.098,12,4,3.177,5.223,8.069,303,13,179,77,-0.2018,0.0815,0.0002,0.0016
2021-01-07T15:14:24.292669Z,64.051109,-21.392499,2.7039,0.01,0.281,true,0.275,0.311,0.120,-0.038,55,0.395,0.119,0.137,-0.031,9,2,3.038,4.949,6.491,197,2,172,64,0.0005,0.0047,-0.0001,0.0007
2021-01-07T15:10:33.546677Z,64.050755,-21.393337,2.7050,0.36,0.127,true,0.107,0.058,0.704,-0.024,66,0.141,0.026,0.057,-0.005,13,4,3.037,5.238,9.309,368,28,267,102,0.0009,0.0081,0.0005,0.0010
2021-01-07T15:04:38.84515Z,64.050649,-21.392595,2.8484,-0.19,0.232,true,0.203,0.331,0.318,-0.059,56,0.386,0.111,0.176,0.009,8,4,3.183,4.882,5.874,239,12,94,93,-0.0105,0.0065,0.0001,0.0012
2021-01-07T15:03:30.383916Z,64.061319,-21.360189,3.3750,0.10,0.185,true,0.473,1.696,-0.307,-0.206,59,0.631,0.230,0.202,-0.027,7,2,4.296,4.676,7.032,213,2,96,45,-0.1274,0.0456,0.0004,0.0012
2021-01-07T14:22:13.260857Z,63.950518,-21.019447,5.9756,1.00,0.139,true,0.166,1.233,-2.382,0.046,16,2.249,1.025,2.488,0.840,18,1,7.452,18.014,24.042,123,11,63,0,-0.0985,0.0373,0.0015,0.0120
2021-01-07T11:01:54.213686Z,64.011326,-21.418062,1.6857,0.29,0.106,true,0.225,0.206,0.022,-0.015,62,0.294,0.025,0.220,-0.018,11,3,2.004,5.295,8.277,327,36,213,34,0.0087,0.0092,-0.0001,0.0010
2021-01-07T10:40:02.130946Z,64.014022,-21.418903,1.6306,0.60,0.090,true,0.082,0.169,0.055,-0.014,72,0.236,0.025,0.182,0.015,20,1,1.932,4.913,9.852,589,9,431,25,0.0042,0.0080,0.0006,0.0017
2021-01-07T10:38:55.262348Z,64.014103,-21.420891,1.6341,0.42,0.157,true,0.166,0.200,0.110,0.004,68,0.348,0.084,0.185,-0.026,10,3,1.940,4.618,7.995,431,32,128,20,-0.0043,0.0051,0.0026,0.0031
